Chromosome,Start,End,Match_Start,Match_End
NC_003279.8,13404726,13404800,13406832,13406906
NC_003279.8,13404726,13404800,13406962,13407036
NC_003279.8,13404726,13404775,13407196,13407245
NC_003279.8,13404726,13404775,13408054,13408103
NC_003279.8,13404726,13404775,13408236,13408285
NC_003279.8,13404751,13404875,13404803,13404927
NC_003279.8,13404751,13404800,13404855,13404904
NC_003279.8,13404751,13404800,13404985,13405034
NC_003279.8,13404751,13404925,13405063,13405237
NC_003279.8,13404751,13404950,13405115,13405314
NC_003279.8,13404751,13404875,13405167,13405291
NC_003279.8,13404751,13404800,13405219,13405268
NC_003279.8,13404751,13404800,13405297,13405346
NC_003279.8,13404751,13404800,13405375,13405424
NC_003279.8,13404751,13404800,13405479,13405528
NC_003279.8,13404751,13404925,13405713,13405887
NC_003279.8,13404751,13404925,13405765,13405939
NC_003279.8,13404751,13404925,13405817,13405991
NC_003279.8,13404751,13404900,13405869,13406018
NC_003279.8,13404751,13404850,13405921,13406020
NC_003279.8,13404751,13404875,13406051,13406175
NC_003279.8,13404751,13404800,13406103,13406152
NC_003279.8,13404751,13404800,13406285,13406334
NC_003279.8,13404751,13404800,13406701,13406750
NC_003279.8,13404751,13404850,13406779,13406878
NC_003279.8,13404751,13404900,13407091,13407240
NC_003279.8,13404751,13404850,13407143,13407242
NC_003279.8,13404751,13404800,13407351,13407400
NC_003279.8,13404751,13404800,13407533,13407582
NC_003279.8,13404751,13404925,13407663,13407837
NC_003279.8,13404751,13404925,13407715,13407889
NC_003279.8,13404751,13404950,13407767,13407966
NC_003279.8,13404751,13404875,13407819,13407943
NC_003279.8,13404751,13404800,13407871,13407920
NC_003279.8,13404751,13404900,13407949,13408098
NC_003279.8,13404751,13404850,13408001,13408100
NC_003279.8,13404751,13404850,13408183,13408282
NC_003279.8,13404751,13404800,13408339,13408388
NC_003279.8,13404776,13404875,13404958,13405057
NC_003279.8,13404776,13404925,13405036,13405185
NC_003279.8,13404776,13404875,13405270,13405369
NC_003279.8,13404776,13404875,13405348,13405447
NC_003279.8,13404776,13404875,13405452,13405551
NC_003279.8,13404776,13404850,13405530,13405604
NC_003279.8,13404776,13404850,13406154,13406228
NC_003279.8,13404776,13404850,13406336,13406410
NC_003279.8,13404776,13404850,13406570,13406644
NC_003279.8,13404776,13404900,13406752,13406876
NC_003279.8,13404776,13404850,13406934,13407008
NC_003279.8,13404776,13404925,13407064,13407213
NC_003279.8,13404776,13404875,13407324,13407423
NC_003279.8,13404776,13404875,13407506,13407605
NC_003279.8,13404776,13404925,13407636,13407785
NC_003279.8,13404776,13404925,13407922,13408071
NC_003279.8,13404801,13404850,13405581,13405630
NC_003279.8,13404801,13404850,13405607,13405656
NC_003279.8,13404801,13404850,13405633,13405682
NC_003279.8,13404801,13404925,13405659,13405783
NC_003279.8,13404801,13404925,13405997,13406121
NC_003279.8,13404801,13404850,13406205,13406254
NC_003279.8,13404801,13404950,13406231,13406380
NC_003279.8,13404801,13404850,13406387,13406436
NC_003279.8,13404801,13404850,13406413,13406462
NC_003279.8,13404801,13404850,13406439,13406488
NC_003279.8,13404801,13404850,13406465,13406514
NC_003279.8,13404801,13404850,13406491,13406540
NC_003279.8,13404801,13404875,13406517,13406591
NC_003279.8,13404801,13404850,13406621,13406670
NC_003279.8,13404801,13404950,13406647,13406796
NC_003279.8,13404801,13404875,13406855,13406929
NC_003279.8,13404801,13404875,13406985,13407059
NC_003279.8,13404801,13404850,13407219,13407268
NC_003279.8,13404801,13404850,13407245,13407294
NC_003279.8,13404801,13404875,13407271,13407345
NC_003279.8,13404801,13404850,13408077,13408126
NC_003279.8,13404801,13404850,13408103,13408152
NC_003279.8,13404801,13404925,13408129,13408253
NC_003279.8,13404801,13404850,13408259,13408308
NC_003279.8,13404801,13404975,13408285,13408459
NC_003279.8,13404826,13404875,13404904,13404953
NC_003279.8,13404826,13404875,13404930,13404979
NC_003279.8,13404826,13404950,13404956,13405080
NC_003279.8,13404826,13404925,13405034,13405133
NC_003279.8,13404826,13404950,13405268,13405392
NC_003279.8,13404826,13404975,13405346,13405495
NC_003279.8,13404826,13404875,13405424,13405473
NC_003279.8,13404826,13404950,13405450,13405574
NC_003279.8,13404826,13404900,13405528,13405602
NC_003279.8,13404826,13404900,13406152,13406226
NC_003279.8,13404826,13404900,13406334,13406408
NC_003279.8,13404826,13404900,13406568,13406642
NC_003279.8,13404826,13404925,13406750,13406849
NC_003279.8,13404826,13404875,13406906,13406955
NC_003279.8,13404826,13404900,13406932,13407006
NC_003279.8,13404826,13404875,13407036,13407085
NC_003279.8,13404826,13404925,13407062,13407161
NC_003279.8,13404826,13405000,13407322,13407496
NC_003279.8,13404826,13404875,13407400,13407449
NC_003279.8,13404826,13404875,13407426,13407475
NC_003279.8,13404826,13404875,13407452,13407501
NC_003279.8,13404826,13404875,13407478,13407527
NC_003279.8,13404826,13405050,13407504,13407728
NC_003279.8,13404826,13404875,13407582,13407631
NC_003279.8,13404826,13404875,13407608,13407657
NC_003279.8,13404826,13404925,13407634,13407733
NC_003279.8,13404826,13404925,13407920,13408019
NC_003279.8,13404826,13404875,13408388,13408437
NC_003279.8,13404826,13404875,13408414,13408463
NC_003279.8,13404876,13404925,13405682,13405731
NC_003279.8,13404876,13404925,13406020,13406069
NC_003279.8,13404876,13404925,13406254,13406303
NC_003279.8,13404876,13404950,13406540,13406614
NC_003279.8,13404876,13404925,13406670,13406719
NC_003279.8,13404876,13404975,13406878,13406977
NC_003279.8,13404876,13404975,13407008,13407107
NC_003279.8,13404876,13404950,13407294,13407368
NC_003279.8,13404876,13404925,13408152,13408201
NC_003279.8,13404876,13404925,13408308,13408357
NC_003279.8,13404901,13404975,13404927,13405001
NC_003279.8,13404901,13404950,13404953,13405002
NC_003279.8,13404901,13404950,13405447,13405496
NC_003279.8,13404901,13404950,13406929,13406978
NC_003279.8,13404901,13404950,13407059,13407108
NC_003279.8,13404901,13405000,13407423,13407522
NC_003279.8,13404901,13405075,13407449,13407623
NC_003279.8,13404901,13404975,13407475,13407549
NC_003279.8,13404901,13404950,13407501,13407550
NC_003279.8,13404901,13404975,13407605,13407679
NC_003279.8,13404901,13404950,13407631,13407680
NC_003279.8,13404901,13404950,13408411,13408460
NC_003279.8,13404926,13404975,13405030,13405079
NC_003279.8,13404926,13404975,13405264,13405313
NC_003279.8,13404926,13404975,13405342,13405391
NC_003279.8,13404926,13405100,13405420,13405594
NC_003279.8,13404926,13404975,13405524,13405573
NC_003279.8,13404926,13404975,13406148,13406197
NC_003279.8,13404926,13404975,13406330,13406379
NC_003279.8,13404926,13404975,13406564,13406613
NC_003279.8,13404926,13404975,13406746,13406795
NC_003279.8,13404926,13405025,13406902,13407001
NC_003279.8,13404926,13405050,13407032,13407156
NC_003279.8,13404926,13404975,13407318,13407367
NC_003279.8,13404926,13405000,13407396,13407470
NC_003279.8,13404926,13405000,13407578,13407652
NC_003279.8,13404926,13404975,13407916,13407965
NC_003279.8,13404926,13405000,13408384,13408458
NC_003279.8,13404951,13405050,13405029,13405128
NC_003279.8,13404951,13405125,13405263,13405437
NC_003279.8,13404951,13405075,13405341,13405465
NC_003279.8,13404951,13405000,13405419,13405468
NC_003279.8,13404951,13405025,13405523,13405597
NC_003279.8,13404951,13405025,13406147,13406221
NC_003279.8,13404951,13405025,13406329,13406403
NC_003279.8,13404951,13405025,13406563,13406637
NC_003279.8,13404951,13405050,13406745,13406844
NC_003279.8,13404951,13405000,13406901,13406950
NC_003279.8,13404951,13405000,13407031,13407080
NC_003279.8,13404951,13405075,13407317,13407441
NC_003279.8,13404951,13405000,13407395,13407444
NC_003279.8,13404951,13405000,13407577,13407626
NC_003279.8,13404951,13405050,13407915,13408014
NC_003279.8,13404951,13405000,13408383,13408432
NC_003279.8,13404976,13405050,13405106,13405180
NC_003279.8,13404976,13405050,13405158,13405232
NC_003279.8,13404976,13405125,13405210,13405359
NC_003279.8,13404976,13405050,13405704,13405778
NC_003279.8,13404976,13405050,13405756,13405830
NC_003279.8,13404976,13405050,13405808,13405882
NC_003279.8,13404976,13405050,13405860,13405934
NC_003279.8,13404976,13405050,13405912,13405986
NC_003279.8,13404976,13405025,13405964,13406013
NC_003279.8,13404976,13405050,13406042,13406116
NC_003279.8,13404976,13405100,13406094,13406218
NC_003279.8,13404976,13405100,13406276,13406400
NC_003279.8,13404976,13405150,13406692,13406866
NC_003279.8,13404976,13405025,13406822,13406871
NC_003279.8,13404976,13405050,13407134,13407208
NC_003279.8,13404976,13405025,13407186,13407235
NC_003279.8,13404976,13405050,13407706,13407780
NC_003279.8,13404976,13405050,13407758,13407832
NC_003279.8,13404976,13405050,13407810,13407884
NC_003279.8,13404976,13405200,13407862,13408086
NC_003279.8,13404976,13405050,13407992,13408066
NC_003279.8,13404976,13405025,13408044,13408093
NC_003279.8,13404976,13405050,13408174,13408248
NC_003279.8,13404976,13405025,13408226,13408275
NC_003279.8,13404976,13405075,13408330,13408429
NC_003279.8,13405001,13405050,13405677,13405726
NC_003279.8,13405001,13405050,13406015,13406064
NC_003279.8,13405001,13405050,13406249,13406298
NC_003279.8,13405001,13405100,13406535,13406634
NC_003279.8,13405001,13405050,13406665,13406714
NC_003279.8,13405001,13405075,13406873,13406947
NC_003279.8,13405001,13405075,13407003,13407077
NC_003279.8,13405001,13405125,13407289,13407413
NC_003279.8,13405001,13405050,13408147,13408196
NC_003279.8,13405001,13405050,13408303,13408352
NC_003279.8,13405026,13405125,13405442,13405541
NC_003279.8,13405026,13405100,13406924,13406998
NC_003279.8,13405026,13405200,13407054,13407228
NC_003279.8,13405026,13405075,13407418,13407467
NC_003279.8,13405026,13405075,13407444,13407493
NC_003279.8,13405026,13405075,13407470,13407519
NC_003279.8,13405026,13405125,13407496,13407595
NC_003279.8,13405026,13405075,13407600,13407649
NC_003279.8,13405026,13405275,13407626,13407875
NC_003279.8,13405026,13405075,13408406,13408455
NC_003279.8,13405051,13405225,13405103,13405277
NC_003279.8,13405051,13405175,13405155,13405279
NC_003279.8,13405051,13405125,13405207,13405281
NC_003279.8,13405051,13405275,13405701,13405925
NC_003279.8,13405051,13405275,13405753,13405977
NC_003279.8,13405051,13405250,13405805,13406004
NC_003279.8,13405051,13405200,13405857,13406006
NC_003279.8,13405051,13405150,13405909,13406008
NC_003279.8,13405051,13405100,13405961,13406010
NC_003279.8,13405051,13405175,13406039,13406163
NC_003279.8,13405051,13405125,13406091,13406165
NC_003279.8,13405051,13405125,13406273,13406347
NC_003279.8,13405051,13405125,13406689,13406763
NC_003279.8,13405051,13405100,13406819,13406868
NC_003279.8,13405051,13405150,13407131,13407230
NC_003279.8,13405051,13405100,13407183,13407232
NC_003279.8,13405051,13405350,13407703,13408002
NC_003279.8,13405051,13405225,13407755,13407929
NC_003279.8,13405051,13405175,13407807,13407931
NC_003279.8,13405051,13405125,13407859,13407933
NC_003279.8,13405051,13405150,13407989,13408088
NC_003279.8,13405051,13405100,13408041,13408090
NC_003279.8,13405051,13405150,13408171,13408270
NC_003279.8,13405051,13405100,13408223,13408272
NC_003279.8,13405051,13405125,13408327,13408401
NC_003279.8,13405076,13405275,13405674,13405873
NC_003279.8,13405076,13405225,13406012,13406161
NC_003279.8,13405076,13405175,13406246,13406345
NC_003279.8,13405076,13405125,13406532,13406581
NC_003279.8,13405076,13405175,13406662,13406761
NC_003279.8,13405076,13405125,13406870,13406919
NC_003279.8,13405076,13405125,13407000,13407049
NC_003279.8,13405076,13405125,13407286,13407335
NC_003279.8,13405076,13405200,13408144,13408268
NC_003279.8,13405076,13405175,13408300,13408399
NC_003279.8,13405101,13405175,13405283,13405357
NC_003279.8,13405101,13405175,13405361,13405435
NC_003279.8,13405101,13405175,13405465,13405539
NC_003279.8,13405101,13405150,13405543,13405592
NC_003279.8,13405101,13405150,13406167,13406216
NC_003279.8,13405101,13405150,13406349,13406398
NC_003279.8,13405101,13405150,13406583,13406632
NC_003279.8,13405101,13405200,13406765,13406864
NC_003279.8,13405101,13405150,13406947,13406996
NC_003279.8,13405101,13405250,13407077,13407226
NC_003279.8,13405101,13405175,13407337,13407411
NC_003279.8,13405101,13405175,13407519,13407593
NC_003279.8,13405101,13405275,13407649,13407823
NC_003279.8,13405101,13405250,13407935,13408084
NC_003279.8,13405126,13405275,13405672,13405821
NC_003279.8,13405126,13405325,13406010,13406209
NC_003279.8,13405126,13405225,13406244,13406343
NC_003279.8,13405126,13405175,13406530,13406579
NC_003279.8,13405126,13405225,13406660,13406759
NC_003279.8,13405126,13405175,13406868,13406917
NC_003279.8,13405126,13405175,13406998,13407047
NC_003279.8,13405126,13405175,13407284,13407333
NC_003279.8,13405126,13405250,13408142,13408266
NC_003279.8,13405126,13405225,13408298,13408397
NC_003279.8,13405151,13405225,13405281,13405355
NC_003279.8,13405151,13405225,13405359,13405433
NC_003279.8,13405151,13405225,13405463,13405537
NC_003279.8,13405151,13405200,13405541,13405590
NC_003279.8,13405151,13405200,13406165,13406214
NC_003279.8,13405151,13405200,13406347,13406396
NC_003279.8,13405151,13405200,13406581,13406630
NC_003279.8,13405151,13405250,13406763,13406862
NC_003279.8,13405151,13405200,13406945,13406994
NC_003279.8,13405151,13405275,13407075,13407199
NC_003279.8,13405151,13405225,13407335,13407409
NC_003279.8,13405151,13405225,13407517,13407591
NC_003279.8,13405151,13405275,13407647,13407771
NC_003279.8,13405151,13405275,13407933,13408057
NC_003279.8,13405176,13405275,13405670,13405769
NC_003279.8,13405176,13405275,13406008,13406107
NC_003279.8,13405176,13405325,13406242,13406391
NC_003279.8,13405176,13405225,13406528,13406577
NC_003279.8,13405176,13405350,13406658,13406832
NC_003279.8,13405176,13405225,13406866,13406915
NC_003279.8,13405176,13405225,13406996,13407045
NC_003279.8,13405176,13405225,13407282,13407331
NC_003279.8,13405176,13405275,13408140,13408239
NC_003279.8,13405176,13405300,13408296,13408420
NC_003279.8,13405201,13405375,13405279,13405453
NC_003279.8,13405201,13405300,13405357,13405456
NC_003279.8,13405201,13405325,13405461,13405585
NC_003279.8,13405201,13405250,13405539,13405588
NC_003279.8,13405201,13405250,13406163,13406212
NC_003279.8,13405201,13405250,13406345,13406394
NC_003279.8,13405201,13405250,13406579,13406628
NC_003279.8,13405201,13405275,13406761,13406835
NC_003279.8,13405201,13405250,13406943,13406992
NC_003279.8,13405201,13405275,13407073,13407147
NC_003279.8,13405201,13405300,13407333,13407432
NC_003279.8,13405201,13405300,13407515,13407614
NC_003279.8,13405201,13405275,13407645,13407719
NC_003279.8,13405201,13405275,13407931,13408005
NC_003279.8,13405226,13405275,13405668,13405717
NC_003279.8,13405226,13405275,13406006,13406055
NC_003279.8,13405226,13405275,13406240,13406289
NC_003279.8,13405226,13405325,13406526,13406625
NC_003279.8,13405226,13405275,13406656,13406705
NC_003279.8,13405226,13405300,13406864,13406938
NC_003279.8,13405226,13405300,13406994,13407068
NC_003279.8,13405226,13405375,13407280,13407429
NC_003279.8,13405226,13405275,13408138,13408187
NC_003279.8,13405226,13405275,13408294,13408343
NC_003279.8,13405251,13405400,13405433,13405582
NC_003279.8,13405251,13405325,13406915,13406989
NC_003279.8,13405251,13405350,13407045,13407144
NC_003279.8,13405251,13405300,13407409,13407458
NC_003279.8,13405251,13405300,13407435,13407484
NC_003279.8,13405251,13405300,13407461,13407510
NC_003279.8,13405251,13405375,13407487,13407611
NC_003279.8,13405251,13405300,13407591,13407640
NC_003279.8,13405251,13405350,13407617,13407716
NC_003279.8,13405251,13405300,13408397,13408446
NC_003279.8,13405276,13405350,13405692,13405766
NC_003279.8,13405276,13405350,13405744,13405818
NC_003279.8,13405276,13405350,13405796,13405870
NC_003279.8,13405276,13405350,13405848,13405922
NC_003279.8,13405276,13405350,13405900,13405974
NC_003279.8,13405276,13405325,13405952,13406001
NC_003279.8,13405276,13405350,13406030,13406104
NC_003279.8,13405276,13405400,13406082,13406206
NC_003279.8,13405276,13405400,13406264,13406388
NC_003279.8,13405276,13405425,13406680,13406829
NC_003279.8,13405276,13405325,13406810,13406859
NC_003279.8,13405276,13405350,13407122,13407196
NC_003279.8,13405276,13405325,13407174,13407223
NC_003279.8,13405276,13405350,13407694,13407768
NC_003279.8,13405276,13405350,13407746,13407820
NC_003279.8,13405276,13405350,13407798,13407872
NC_003279.8,13405276,13405425,13407850,13407999
NC_003279.8,13405276,13405350,13407980,13408054
NC_003279.8,13405276,13405325,13408032,13408081
NC_003279.8,13405276,13405350,13408162,13408236
NC_003279.8,13405276,13405325,13408214,13408263
NC_003279.8,13405276,13405375,13408318,13408417
NC_003279.8,13405301,13405350,13405665,13405714
NC_003279.8,13405301,13405350,13406003,13406052
NC_003279.8,13405301,13405350,13406237,13406286
NC_003279.8,13405301,13405400,13406523,13406622
NC_003279.8,13405301,13405350,13406653,13406702
NC_003279.8,13405301,13405375,13406861,13406935
NC_003279.8,13405301,13405375,13406991,13407065
NC_003279.8,13405301,13405500,13407277,13407476
NC_003279.8,13405301,13405350,13408135,13408184
NC_003279.8,13405301,13405350,13408291,13408340
NC_003279.8,13405326,13405450,13405430,13405554
NC_003279.8,13405326,13405400,13406912,13406986
NC_003279.8,13405326,13405425,13407042,13407141
NC_003279.8,13405326,13405375,13407406,13407455
NC_003279.8,13405326,13405375,13407432,13407481
NC_003279.8,13405326,13405375,13407458,13407507
NC_003279.8,13405326,13405500,13407484,13407658
NC_003279.8,13405326,13405375,13407588,13407637
NC_003279.8,13405326,13405425,13407614,13407713
NC_003279.8,13405326,13405375,13408394,13408443
NC_003279.8,13405351,13405425,13405689,13405763
NC_003279.8,13405351,13405425,13405741,13405815
NC_003279.8,13405351,13405425,13405793,13405867
NC_003279.8,13405351,13405425,13405845,13405919
NC_003279.8,13405351,13405425,13405897,13405971
NC_003279.8,13405351,13405400,13405949,13405998
NC_003279.8,13405351,13405425,13406027,13406101
NC_003279.8,13405351,13405450,13406079,13406178
NC_003279.8,13405351,13405450,13406261,13406360
NC_003279.8,13405351,13405450,13406677,13406776
NC_003279.8,13405351,13405400,13406807,13406856
NC_003279.8,13405351,13405425,13407119,13407193
NC_003279.8,13405351,13405400,13407171,13407220
NC_003279.8,13405351,13405425,13407691,13407765
NC_003279.8,13405351,13405425,13407743,13407817
NC_003279.8,13405351,13405425,13407795,13407869
NC_003279.8,13405351,13405450,13407847,13407946
NC_003279.8,13405351,13405425,13407977,13408051
NC_003279.8,13405351,13405400,13408029,13408078
NC_003279.8,13405351,13405425,13408159,13408233
NC_003279.8,13405351,13405400,13408211,13408260
NC_003279.8,13405351,13405500,13408315,13408464
NC_003279.8,13405376,13405425,13405662,13405711
NC_003279.8,13405376,13405425,13406000,13406049
NC_003279.8,13405376,13405425,13406234,13406283
NC_003279.8,13405376,13405450,13406520,13406594
NC_003279.8,13405376,13405425,13406650,13406699
NC_003279.8,13405376,13405525,13406858,13407007
NC_003279.8,13405376,13405550,13406988,13407162
NC_003279.8,13405376,13405450,13407274,13407348
NC_003279.8,13405376,13405425,13408132,13408181
NC_003279.8,13405376,13405425,13408288,13408337
NC_003279.8,13405401,13405450,13405427,13405476
NC_003279.8,13405401,13405450,13406909,13406958
NC_003279.8,13405401,13405450,13407039,13407088
NC_003279.8,13405401,13405500,13407403,13407502
NC_003279.8,13405401,13405500,13407429,13407528
NC_003279.8,13405401,13405575,13407455,13407629
NC_003279.8,13405401,13405450,13407481,13407530
NC_003279.8,13405401,13405550,13407585,13407734
NC_003279.8,13405401,13405450,13407611,13407660
NC_003279.8,13405401,13405450,13408391,13408440
NC_003279.8,13405426,13405525,13405504,13405603
NC_003279.8,13405426,13405525,13406128,13406227
NC_003279.8,13405426,13405525,13406310,13406409
NC_003279.8,13405426,13405525,13406544,13406643
NC_003279.8,13405426,13405550,13406726,13406850
NC_003279.8,13405426,13405500,13406882,13406956
NC_003279.8,13405426,13405500,13407012,13407086
NC_003279.8,13405426,13405575,13407298,13407447
NC_003279.8,13405426,13405500,13407376,13407450
NC_003279.8,13405426,13405500,13407558,13407632
NC_003279.8,13405426,13405550,13407896,13408020
NC_003279.8,13405426,13405500,13408364,13408438
NC_003279.8,13405451,13405500,13405503,13405552
NC_003279.8,13405451,13405550,13405685,13405784
NC_003279.8,13405451,13405550,13405737,13405836
NC_003279.8,13405451,13405550,13405789,13405888
NC_003279.8,13405451,13405550,13405841,13405940
NC_003279.8,13405451,13405550,13405893,13405992
NC_003279.8,13405451,13405525,13405945,13406019
NC_003279.8,13405451,13405550,13406023,13406122
NC_003279.8,13405451,13405650,13406075,13406274
NC_003279.8,13405451,13405500,13406127,13406176
NC_003279.8,13405451,13405700,13406257,13406506
NC_003279.8,13405451,13405500,13406309,13406358
NC_003279.8,13405451,13405500,13406543,13406592
NC_003279.8,13405451,13405600,13406673,13406822
NC_003279.8,13405451,13405500,13406725,13406774
NC_003279.8,13405451,13405525,13406803,13406877
NC_003279.8,13405451,13405500,13406881,13406930
NC_003279.8,13405451,13405500,13407011,13407060
NC_003279.8,13405451,13405550,13407115,13407214
NC_003279.8,13405451,13405525,13407167,13407241
NC_003279.8,13405451,13405500,13407297,13407346
NC_003279.8,13405451,13405500,13407375,13407424
NC_003279.8,13405451,13405500,13407557,13407606
NC_003279.8,13405451,13405550,13407687,13407786
NC_003279.8,13405451,13405550,13407739,13407838
NC_003279.8,13405451,13405550,13407791,13407890
NC_003279.8,13405451,13405600,13407843,13407992
NC_003279.8,13405451,13405500,13407895,13407944
NC_003279.8,13405451,13405550,13407973,13408072
NC_003279.8,13405451,13405525,13408025,13408099
NC_003279.8,13405451,13405550,13408155,13408254
NC_003279.8,13405451,13405525,13408207,13408281
NC_003279.8,13405451,13405575,13408311,13408435
NC_003279.8,13405451,13405500,13408363,13408412
NC_003279.8,13405476,13405525,13405580,13405629
NC_003279.8,13405476,13405525,13405606,13405655
NC_003279.8,13405476,13405525,13405632,13405681
NC_003279.8,13405476,13405550,13405658,13405732
NC_003279.8,13405476,13405550,13405996,13406070
NC_003279.8,13405476,13405525,13406204,13406253
NC_003279.8,13405476,13405550,13406230,13406304
NC_003279.8,13405476,13405525,13406386,13406435
NC_003279.8,13405476,13405525,13406412,13406461
NC_003279.8,13405476,13405525,13406438,13406487
NC_003279.8,13405476,13405525,13406464,13406513
NC_003279.8,13405476,13405525,13406490,13406539
NC_003279.8,13405476,13405650,13406516,13406690
NC_003279.8,13405476,13405525,13406620,13406669
NC_003279.8,13405476,13405550,13406646,13406720
NC_003279.8,13405476,13405575,13406854,13406953
NC_003279.8,13405476,13405575,13406984,13407083
NC_003279.8,13405476,13405525,13407218,13407267
NC_003279.8,13405476,13405525,13407244,13407293
NC_003279.8,13405476,13405600,13407270,13407394
NC_003279.8,13405476,13405525,13408076,13408125
NC_003279.8,13405476,13405525,13408102,13408151
NC_003279.8,13405476,13405550,13408128,13408202
NC_003279.8,13405476,13405525,13408258,13408307
NC_003279.8,13405476,13405550,13408284,13408358
NC_003279.8,13405526,13405625,13406930,13407029
NC_003279.8,13405526,13405600,13407060,13407134
NC_003279.8,13405526,13405575,13407424,13407473
NC_003279.8,13405526,13405575,13407450,13407499
NC_003279.8,13405526,13405575,13407476,13407525
NC_003279.8,13405526,13405600,13407502,13407576
NC_003279.8,13405526,13405575,13407606,13407655
NC_003279.8,13405526,13405600,13407632,13407706
NC_003279.8,13405526,13405575,13408412,13408461
NC_003279.8,13405551,13405600,13405707,13405756
NC_003279.8,13405551,13405600,13405759,13405808
NC_003279.8,13405551,13405600,13405811,13405860
NC_003279.8,13405551,13405600,13405863,13405912
NC_003279.8,13405551,13405600,13405915,13405964
NC_003279.8,13405551,13405625,13405967,13406041
NC_003279.8,13405551,13405600,13406045,13406094
NC_003279.8,13405551,13405600,13406097,13406146
NC_003279.8,13405551,13405600,13406279,13406328
NC_003279.8,13405551,13405600,13406695,13406744
NC_003279.8,13405551,13405625,13406825,13406899
NC_003279.8,13405551,13405600,13407137,13407186
NC_003279.8,13405551,13405675,13407189,13407313
NC_003279.8,13405551,13405600,13407709,13407758
NC_003279.8,13405551,13405600,13407761,13407810
NC_003279.8,13405551,13405600,13407813,13407862
NC_003279.8,13405551,13405600,13407865,13407914
NC_003279.8,13405551,13405600,13407995,13408044
NC_003279.8,13405551,13405675,13408047,13408171
NC_003279.8,13405551,13405600,13408177,13408226
NC_003279.8,13405551,13405650,13408229,13408328
NC_003279.8,13405551,13405600,13408333,13408382
NC_003279.8,13405576,13405675,13405602,13405701
NC_003279.8,13405576,13405650,13405628,13405702
NC_003279.8,13405576,13405625,13405654,13405703
NC_003279.8,13405576,13405625,13406226,13406275
NC_003279.8,13405576,13405700,13406408,13406532
NC_003279.8,13405576,13405725,13406434,13406583
NC_003279.8,13405576,13405675,13406460,13406559
NC_003279.8,13405576,13405650,13406486,13406560
NC_003279.8,13405576,13405625,13406512,13406561
NC_003279.8,13405576,13405625,13406642,13406691
NC_003279.8,13405576,13405650,13407240,13407314
NC_003279.8,13405576,13405625,13407266,13407315
NC_003279.8,13405576,13405650,13408098,13408172
NC_003279.8,13405576,13405625,13408124,13408173
NC_003279.8,13405576,13405625,13408280,13408329
NC_003279.8,13405601,13405650,13405991,13406040
NC_003279.8,13405601,13405675,13406199,13406273
NC_003279.8,13405601,13405700,13406381,13406480
NC_003279.8,13405601,13405675,13406615,13406689
NC_003279.8,13405601,13405650,13406849,13406898
NC_003279.8,13405601,13405650,13406979,13407028
NC_003279.8,13405601,13405725,13407213,13407337
NC_003279.8,13405601,13405800,13408071,13408270
NC_003279.8,13405601,13405675,13408253,13408327
NC_003279.8,13405626,13405675,13405990,13406039
NC_003279.8,13405626,13405775,13406198,13406347
NC_003279.8,13405626,13405700,13406380,13406454
NC_003279.8,13405626,13405775,13406614,13406763
NC_003279.8,13405626,13405675,13406848,13406897
NC_003279.8,13405626,13405675,13406978,13407027
NC_003279.8,13405626,13405700,13407212,13407286
NC_003279.8,13405626,13405700,13408070,13408144
NC_003279.8,13405626,13405775,13408252,13408401
NC_003279.8,13405651,13405825,13405989,13406163
NC_003279.8,13405651,13405700,13406197,13406246
NC_003279.8,13405651,13405700,13406379,13406428
NC_003279.8,13405651,13405700,13406613,13406662
NC_003279.8,13405651,13405725,13406847,13406921
NC_003279.8,13405651,13405725,13406977,13407051
NC_003279.8,13405651,13405700,13407211,13407260
NC_003279.8,13405651,13405700,13408069,13408118
NC_003279.8,13405651,13405700,13408251,13408300
NC_003279.8,13405676,13405950,13405728,13406002
NC_003279.8,13405676,13405900,13405780,13406004
NC_003279.8,13405676,13405850,13405832,13406006
NC_003279.8,13405676,13405800,13405884,13406008
NC_003279.8,13405676,13405750,13405936,13406010
NC_003279.8,13405676,13405775,13406066,13406165
NC_003279.8,13405676,13405725,13406118,13406167
NC_003279.8,13405676,13405725,13406300,13406349
NC_003279.8,13405676,13405725,13406716,13406765
NC_003279.8,13405676,13405750,13406794,13406868
NC_003279.8,13405676,13405800,13407106,13407230
NC_003279.8,13405676,13405750,13407158,13407232
NC_003279.8,13405676,13405725,13407366,13407415
NC_003279.8,13405676,13405725,13407548,13407597
NC_003279.8,13405676,13405925,13407678,13407927
NC_003279.8,13405676,13405875,13407730,13407929
NC_003279.8,13405676,13405825,13407782,13407931
NC_003279.8,13405676,13405775,13407834,13407933
NC_003279.8,13405676,13405725,13407886,13407935
NC_003279.8,13405676,13405800,13407964,13408088
NC_003279.8,13405676,13405750,13408016,13408090
NC_003279.8,13405676,13405750,13408198,13408272
NC_003279.8,13405676,13405725,13408354,13408403
NC_003279.8,13405701,13405750,13406169,13406218
NC_003279.8,13405701,13405750,13406351,13406400
NC_003279.8,13405701,13405750,13406585,13406634
NC_003279.8,13405701,13405800,13406767,13406866
NC_003279.8,13405701,13405750,13406949,13406998
NC_003279.8,13405701,13405850,13407079,13407228
NC_003279.8,13405701,13405775,13407339,13407413
