Start,End,Match_Start,Match_End
1012651,1012675,1013456,1013480
10206476,10206525,10214633,10214682
1012651,1012675,1013386,1013410
10206476,10206525,10214499,10214548
1012601,1012625,1013441,1013465
10206476,10206500,10214433,10214457
1012601,1012650,1013301,1013350
10206476,10206500,10214367,10214391
1012601,1012625,1013196,1013220
10206476,10206525,10214299,10214348
1012601,1012625,1012881,1012905
10206476,10206500,10214233,10214257
1012601,1012625,1012636,1012660
10206476,10206500,10214165,10214189
1011101,1011125,1017819,1017843
10206476,10206500,10214097,10214121
1011101,1011125,1017293,1017317
10206476,10206500,10214029,10214053
1011101,1011125,1015497,1015521
1007751,1007775,1017277,1017301
10206476,10206575,10213893,10213992
1007751,1007775,1015481,1015505
10206476,10206500,10213827,10213851
1007751,1007775,1009996,1010020
10206476,10206500,10213759,10213783
1007676,1007700,1017728,1017752
10206476,10206500,10213691,10213715
1006801,1006825,1019389,1019413
10206476,10206500,10213623,10213647
1006751,1006775,1019336,1019360
1003151,1003175,1014862,1014886
10206476,10206575,10213487,10213586
1003151,1003175,1009985,1010009
1003151,1003175,1007740,1007764
10206476,10206575,10213353,10213452
1003076,1003100,1017715,1017739
10206476,10206525,10213285,10213334
1003076,1003100,1011006,1011030
10206476,10206500,10213219,10213243
1002101,1002125,1003134,1003158
10206476,10206525,10213151,10213200
1001526,1001550,1015583,1015607
1001476,1001500,1007801,1007825
10206476,10206575,10213015,10213114
1001426,1001450,1017277,1017301
1001426,1001450,1015481,1015505
10206476,10206575,10212879,10212978
1001426,1001450,1009996,1010020
10206476,10206525,10212811,10212860
1001426,1001450,1007751,1007775
1001426,1001450,1003162,1003186
1001376,1001400,1017241,1017265
1001351,1001400,1017728,1017777
10206476,10206575,10212475,10212574
1001351,1001375,1007676,1007700
10206476,10206500,10212409,10212433
1001351,1001375,1003089,1003113
991276,991300,991306,991330
10206476,10206550,10211797,10211871
991251,991275,991299,991323
10206476,10206575,10211661,10211760
983851,983875,1003147,1003171
10206476,10206500,10211595,10211619
983851,983900,1001411,1001460
10206476,10206500,10211529,10211553
981276,981300,981398,981422
977376,977400,977538,977562
10206476,10206500,10211123,10211147
977051,977075,977530,977554
977051,977075,977368,977392
10206476,10206575,10210989,10211088
976876,976900,977038,977062
10206476,10206500,10210923,10210947
975476,975500,988611,988635
975401,975425,988536,988560
10206476,10206500,10209296,10209320
973951,974025,974171,974245
973951,974125,974061,974235
10206476,10206575,10208552,10208651
972501,972750,976334,976583
10206476,10206500,10208486,10208510
972451,972475,976284,976308
10206476,10206575,10208352,10208451
972376,972425,976209,976258
10206476,10206575,10208084,10208183
972226,972325,976059,976158
10206476,10206500,10207950,10207974
970651,970700,970838,970887
967426,967450,979944,979968
10206476,10206525,10207746,10207795
967376,967425,983843,983892
10206476,10206500,10207679,10207703
967376,967400,979894,979918
10206476,10206500,10207613,10207637
965651,965675,968131,968155
10206476,10206500,10207547,10207571
965301,965325,967992,968016
10206476,10206500,10207481,10207505
963451,963475,963586,963610
10206476,10206500,10207283,10207307
962451,962500,962493,962542
10206476,10206500,10207217,10207241
962401,962425,962527,962551
962276,962300,962528,962552
962276,962300,962360,962384
10206476,10206575,10207014,10207113
962226,962250,962436,962460
962201,962225,962285,962309
10206476,10206650,10206880,10207054
962151,962175,962529,962553
962151,962175,962361,962385
962151,962175,962277,962301
10206476,10206575,10206678,10206777
962151,962175,962193,962217
10206476,10206525,10206610,10206659
962126,962150,962210,962234
962076,962100,962370,962394
962026,962050,962320,962344
962026,962050,962236,962260
962026,962050,962068,962092
10206451,10206500,10218030,10218079
962001,962050,962085,962134
10206451,10206525,10217692,10217766
961976,962025,962354,962403
961976,962000,962186,962210
10206451,10206475,10216618,10216642
961976,962000,962144,962168
961951,962000,962245,962294
961901,961925,962531,962555
961901,961925,962279,962303
961901,961925,962195,962219
961901,961925,962153,962177
961901,961925,961943,961967
961876,961900,962380,962404
961876,961900,962086,962110
961876,961900,962002,962026
960876,960900,979925,979949
960876,960900,967407,967431
960826,960850,967358,967382
958151,958225,958235,958309
958026,958050,958221,958245
10206451,10206475,10212112,10212136
958001,958050,958112,958161
10206451,10206475,10211976,10212000
954101,954125,954144,954168
954026,954050,959557,959581
953976,954000,959558,959582
10206451,10206525,10211436,10211510
953976,954000,954027,954051
953926,953950,959559,959583
10206451,10206475,10210762,10210786
953926,953975,954028,954077
10206451,10206525,10210424,10210498
953901,953925,954054,954078
953901,953950,953952,954001
10206451,10206475,10210016,10210040
946851,946875,951778,951802
946801,946825,960817,960841
944801,944825,944856,944880
944701,944725,944832,944856
10206451,10206550,10209473,10209572
944651,944675,944880,944904
944601,944625,944775,944799
942776,942800,943016,943040
942776,942825,942986,943035
942776,942875,942956,943055
942776,942900,942926,943050
942776,942925,942896,943045
942776,942950,942866,943040
942776,942975,942836,943035
942776,943025,942806,943055
942626,942650,943288,943312
939826,939875,940097,940146
939801,939825,940704,940728
937726,937750,946938,946962
937576,937600,946803,946827
934876,934900,934901,934925
934676,934700,934730,934754
934676,934725,934703,934752
934626,934650,934680,934704
934601,934625,934709,934733
934601,934625,934628,934652
934551,934575,934686,934710
934551,934575,934605,934629
934526,934575,934688,934737
934526,934650,934607,934731
934501,934525,934717,934741
934501,934525,934636,934660
934501,934525,934555,934579
934501,934550,934528,934577
934426,934450,934669,934693
934426,934450,934588,934612
934426,934450,934480,934504
934401,934425,934725,934749
934401,934450,934698,934747
934401,934425,934617,934641
934401,934425,934536,934560
934401,934550,934509,934658
934401,934425,934428,934452
934351,934375,934675,934699
934351,934375,934594,934618
10206401,10206425,10219122,10219146
934351,934375,934486,934510
934351,934375,934405,934429
10206401,10206450,10218852,10218901
934326,934375,934677,934726
10206401,10206500,10218718,10218817
934326,934450,934596,934720
934326,934375,934488,934537
10206401,10206425,10218382,10218406
934326,934450,934407,934531
934301,934325,934706,934730
10206401,10206425,10218114,10218138
934301,934325,934625,934649
10206401,10206425,10217980,10218004
934301,934325,934544,934568
10206401,10206450,10217912,10217961
934301,934350,934517,934566
10206401,10206450,10217778,10217827
934301,934325,934436,934460
10206401,10206425,10217642,10217666
934301,934325,934355,934379
10206401,10206450,10217574,10217623
934301,934350,934328,934377
10206401,10206425,10217170,10217194
934251,934275,934683,934707
10206401,10206425,10217036,10217060
934251,934275,934602,934626
10206401,10206425,10216836,10216860
934251,934275,934494,934518
10206401,10206425,10216704,10216728
934251,934275,934413,934437
934251,934275,934305,934329
10206401,10206475,10216432,10216506
934226,934250,934712,934736
10206401,10206425,10216300,10216324
934226,934250,934631,934655
934226,934250,934550,934574
10206401,10206550,10216028,10216177
934226,934350,934523,934647
10206401,10206425,10215896,10215920
934226,934250,934442,934466
10206401,10206425,10215764,10215788
934226,934250,934361,934385
10206401,10206425,10215698,10215722
934226,934350,934334,934458
10206401,10206450,10215564,10215613
934226,934250,934253,934277
10206401,10206500,10215162,10215261
934176,934200,934716,934740
10206401,10206475,10215028,10215102
934176,934275,934635,934734
934176,934375,934554,934753
10206401,10206550,10214826,10214975
934176,934200,934527,934551
10206401,10206425,10214694,10214718
934176,934275,934446,934545
10206401,10206425,10214560,10214584
934176,934550,934365,934739
10206401,10206450,10214492,10214541
934176,934200,934338,934362
10206401,10206425,10214360,10214384
934176,934275,934257,934356
10206401,10206450,10213278,10213327
934101,934125,934668,934692
10206401,10206450,10213144,10213193
934101,934125,934587,934611
934101,934125,934479,934503
10206401,10206450,10212804,10212853
934101,934125,934398,934422
934101,934125,934290,934314
10206401,10206575,10212468,10212642
934101,934125,934209,934233
10206401,10206425,10212402,10212426
934101,934200,934155,934254
934076,934100,934724,934748
10206401,10206425,10212266,10212290
934076,934125,934697,934746
934076,934100,934616,934640
934076,934100,934535,934559
10206401,10206425,10211926,10211950
934076,934200,934508,934632
10206401,10206475,10211790,10211864
934076,934100,934427,934451
10206401,10206525,10211654,10211778
934076,934100,934346,934370
10206401,10206425,10211588,10211612
934076,934200,934319,934443
934076,934100,934238,934262
10206401,10206425,10211250,10211274
934076,934100,934103,934127
934026,934050,934674,934698
934026,934050,934593,934617
934026,934050,934485,934509
10206401,10206450,10210102,10210151
934026,934050,934404,934428
10206401,10206475,10209830,10209904
934026,934050,934296,934320
934026,934050,934215,934239
10206401,10206475,10209627,10209701
934026,934200,934161,934335
934026,934050,934080,934104
10206401,10206425,10209289,10209313
934001,934050,934676,934725
934001,934125,934595,934719
934001,934050,934487,934536
10206401,10206575,10208813,10208987
934001,934125,934406,934530
934001,934050,934298,934347
10206401,10206425,10208479,10208503
934001,934125,934217,934341
934001,934025,934163,934187
10206401,10206450,10208277,10208326
934001,934100,934082,934181
933976,934025,934705,934754
10206401,10206425,10208011,10208035
933976,934000,934624,934648
933976,934000,934543,934567
10206401,10206500,10207807,10207906
933976,934025,934516,934565
10206401,10206425,10207672,10207696
933976,934000,934435,934459
10206401,10206425,10207342,10207366
933976,934000,934354,934378
10206401,10206425,10207276,10207300
933976,934025,934327,934376
933976,934000,934246,934270
933976,934000,934111,934135
933976,934000,934030,934054
933976,934025,934003,934052
10206376,10206425,10218023,10218072
933926,933950,934682,934706
933926,933950,934601,934625
933926,933950,934493,934517
933926,933950,934412,934436
933926,933950,934304,934328
933926,933950,934223,934247
933926,934025,934169,934268
933926,933950,934088,934112
933926,933950,933980,934004
933901,933925,934711,934735
10206376,10206450,10212309,10212383
933901,933925,934630,934654
10206376,10206425,10211969,10212018
933901,933925,934549,934573
933901,934025,934522,934646
10206376,10206450,10211429,10211503
933901,933925,934441,934465
933901,933925,934360,934384
10206376,10206425,10210755,10210804
933901,934025,934333,934457
10206376,10206450,10210417,10210491
933901,933925,934252,934276
933901,933925,934117,934141
933901,933925,934036,934060
10206376,10206475,10209466,10209565
933901,934025,934009,934133
933901,933925,933928,933952
933851,933875,934688,934712
933851,933875,934607,934631
933851,933875,934499,934523
933851,933875,934418,934442
10206351,10206500,10218466,10218615
933851,933875,934310,934334
10206351,10206425,10218198,10218272
933851,933875,934229,934253
10206351,10206375,10217930,10217954
933851,934200,934175,934524
10206351,10206375,10217728,10217752
933851,933875,934094,934118
933851,933875,933986,934010
10206351,10206375,10217254,10217278
933851,933875,933905,933929
10206351,10206375,10217120,10217144
933826,933850,934717,934741
10206351,10206425,10216450,10216524
933826,933850,934636,934660
10206351,10206475,10216046,10216170
933826,933850,934555,934579
10206351,10206375,10215582,10215606
933826,934050,934528,934752
10206351,10206425,10215314,10215388
933826,933850,934447,934471
10206351,10206425,10215046,10215120
933826,933850,934366,934390
10206351,10206425,10214912,10214986
933826,934200,934339,934713
10206351,10206375,10214644,10214668
933826,933850,934258,934282
933826,933850,934123,934147
933826,933850,934042,934066
10206351,10206375,10213972,10213996
933826,934000,934015,934189
933826,933850,933934,933958
933826,933850,933853,933877
933751,933775,934669,934693
933751,933775,934588,934612
10206351,10206375,10209239,10209263
933751,933775,934480,934504
933751,933775,934399,934423
10206351,10206525,10208899,10209073
933751,933775,934291,934315
10206351,10206375,10208697,10208721
933751,933775,934210,934234
10206351,10206425,10208563,10208637
933751,933950,934156,934355
10206351,10206375,10208295,10208319
933751,933775,934075,934099
10206351,10206375,10207893,10207917
933751,933775,933967,933991
10206351,10206375,10207757,10207781
933751,933775,933886,933910
933751,933775,933805,933829
933726,933775,934671,934720
10206351,10206425,10206487,10206561
933726,933875,934590,934739
10206326,10206450,10218913,10219037
933726,933775,934482,934531
10206326,10206350,10218375,10218399
933726,933875,934401,934550
10206326,10206375,10217771,10217820
933726,933775,934293,934342
10206326,10206375,10217567,10217616
933726,933875,934212,934361
10206326,10206450,10217431,10217555
933726,933750,934158,934182
10206326,10206350,10217297,10217321
933726,933850,934077,934201
10206326,10206350,10216561,10216585
933726,933775,933969,934018
10206326,10206350,10215625,10215649
933726,933875,933888,934037
10206326,10206350,10214687,10214711
933726,933950,933807,934031
10206326,10206350,10214353,10214377
933701,933725,934727,934751
10206326,10206350,10214219,10214243
933701,933750,934700,934749
10206326,10206375,10214151,10214200
933701,933775,934673,934747
10206326,10206375,10214083,10214132
933701,933725,934619,934643
10206326,10206375,10214015,10214064
933701,933750,934592,934641
10206326,10206350,10213813,10213837
933701,933725,934538,934562
10206326,10206375,10213745,10213794
933701,933750,934511,934560
10206326,10206375,10213677,10213726
933701,933950,934484,934733
10206326,10206375,10213609,10213658
933701,933725,934430,934454
10206326,10206425,10213339,10213438
933701,933750,934403,934452
10206326,10206350,10213205,10213229
933701,933725,934349,934373
10206326,10206375,10213137,10213186
933701,933750,934322,934371
10206326,10206450,10213001,10213125
933701,933950,934295,934544
10206326,10206450,10212865,10212989
933701,933725,934241,934265
933701,933750,934214,934263
933701,933725,934160,934184
10206326,10206350,10212395,10212419
933701,933725,934106,934130
10206326,10206350,10212259,10212283
933701,933750,934079,934128
10206326,10206350,10212191,10212215
933701,933725,934025,934049
10206326,10206350,10212055,10212079
933701,933750,933998,934047
10206326,10206350,10211919,10211943
933701,933925,933971,934195
10206326,10206425,10211783,10211882
933701,933725,933917,933941
10206326,10206350,10211515,10211539
933701,933750,933890,933939
10206326,10206350,10211311,10211335
933701,933725,933836,933860
10206326,10206350,10211243,10211267
933701,933750,933809,933858
933701,933725,933755,933779
10206326,10206350,10210909,10210933
933701,933750,933728,933777
10206326,10206350,10210841,10210865
933651,933675,934704,934728
10206326,10206350,10210705,10210729
933651,933675,934677,934701
10206326,10206425,10210503,10210602
933651,933675,934623,934647
10206326,10206350,10210367,10210391
933651,933675,934596,934620
10206326,10206350,10210299,10210323
933651,933675,934542,934566
10206326,10206425,10210163,10210262
933651,933675,934515,934539
10206326,10206375,10210095,10210144
933651,933675,934488,934512
10206326,10206350,10209959,10209983
933651,933675,934434,934458
10206326,10206425,10209823,10209922
933651,933675,934407,934431
10206326,10206350,10209756,10209780
933651,933675,934353,934377
10206326,10206425,10209620,10209719
933651,933675,934326,934350
10206326,10206350,10209282,10209306
933651,933675,934299,934323
10206326,10206525,10209078,10209277
933651,933675,934245,934269
10206326,10206350,10208740,10208764
933651,933675,934218,934242
10206326,10206425,10208338,10208437
933651,933675,934164,934188
10206326,10206450,10207800,10207924
933651,933675,934110,934134
933651,933675,934083,934107
10206326,10206500,10206664,10206838
933651,933675,934029,934053
933651,933675,934002,934026
933651,933675,933975,933999
933651,933675,933921,933945
933651,933675,933894,933918
933651,933675,933840,933864
933651,933675,933813,933837
933651,933675,933759,933783
933651,933675,933732,933756
933651,933675,933705,933729
933601,933625,934681,934705
933601,933625,934600,934624
933601,933625,934492,934516
10206301,10206325,10215130,10215154
933601,933625,934411,934435
933601,933625,934303,934327
933601,933625,934222,934246
933601,933625,934168,934192
933601,933625,934087,934111
933601,933625,933979,934003
933601,933625,933898,933922
933601,933625,933817,933841
933601,933625,933655,933679
10206276,10206300,10218929,10218953
933576,933600,934710,934734
10206276,10206300,10218861,10218885
933576,933625,934683,934732
933576,933600,934629,934653
10206276,10206300,10218727,10218751
933576,933625,934602,934651
10206276,10206300,10218659,10218683
933576,933600,934548,934572
933576,933625,934521,934570
933576,933625,934494,934543
10206276,10206300,10218457,10218481
933576,933600,934440,934464
10206276,10206325,10218391,10218440
933576,933625,934413,934462
10206276,10206300,10218323,10218347
933576,933600,934359,934383
933576,933625,934332,934381
10206276,10206300,10218189,10218213
933576,933625,934305,934354
10206276,10206325,10218123,10218172
933576,933600,934251,934275
933576,933625,934224,934273
10206276,10206300,10217989,10218013
933576,933600,934170,934194
10206276,10206300,10217921,10217945
933576,933600,934116,934140
10206276,10206325,10217855,10217904
933576,933625,934089,934138
10206276,10206300,10217787,10217811
933576,933600,934035,934059
933576,933625,934008,934057
10206276,10206300,10217583,10217607
933576,933625,933981,934030
933576,933600,933927,933951
10206276,10206300,10217447,10217471
933576,933625,933900,933949
10206276,10206300,10217379,10217403
933576,933600,933846,933870
10206276,10206375,10217313,10217412
933576,933625,933819,933868
10206276,10206300,10217245,10217269
933576,933600,933765,933789
10206276,10206300,10217179,10217203
933576,933625,933738,933787
10206276,10206300,10217111,10217135
933576,933625,933711,933760
10206276,10206325,10217045,10217094
933576,933625,933684,933733
10206276,10206300,10216911,10216935
933576,933600,933603,933627
10206276,10206325,10216779,10216828
933526,933550,934714,934738
10206276,10206325,10216713,10216762
933526,933550,934687,934711
10206276,10206300,10216441,10216465
933526,933550,934633,934657
10206276,10206325,10216375,10216424
933526,933550,934606,934630
10206276,10206300,10216309,10216333
933526,933550,934552,934576
933526,933550,934525,934549
10206276,10206300,10216037,10216061
933526,933550,934498,934522
10206276,10206300,10215971,10215995
933526,933550,934444,934468
10206276,10206300,10215905,10215929
933526,933550,934417,934441
10206276,10206300,10215839,10215863
933526,933550,934363,934387
10206276,10206300,10215773,10215797
933526,933550,934336,934360
10206276,10206325,10215707,10215756
933526,933550,934309,934333
10206276,10206325,10215641,10215690
933526,933550,934255,934279
10206276,10206300,10215573,10215597
933526,933550,934228,934252
10206276,10206300,10215507,10215531
933526,933550,934174,934198
10206276,10206300,10215439,10215463
933526,933550,934120,934144
933526,933550,934093,934117
10206276,10206300,10215305,10215329
933526,933550,934039,934063
933526,933550,934012,934036
10206276,10206300,10215171,10215195
933526,933550,933985,934009
10206276,10206300,10215037,10215061
933526,933550,933931,933955
933526,933550,933904,933928
10206276,10206300,10214835,10214859
933526,933550,933850,933874
10206276,10206300,10214769,10214793
933526,933550,933823,933847
10206276,10206300,10214703,10214727
933526,933550,933769,933793
10206276,10206300,10214635,10214659
933526,933550,933742,933766
10206276,10206300,10214569,10214593
933526,933550,933715,933739
10206276,10206300,10214501,10214525
933526,933550,933688,933712
10206276,10206300,10214435,10214459
933526,933600,933607,933681
10206276,10206300,10214369,10214393
933526,933550,933580,933604
10206276,10206300,10214301,10214325
926251,926275,937640,937664
10206276,10206300,10214235,10214259
924951,924975,925074,925098
10206276,10206300,10214167,10214191
924951,924975,925032,925056
10206276,10206300,10214099,10214123
924926,924950,925130,925154
10206276,10206300,10214031,10214055
924876,924900,925080,925104
924876,924900,925017,925041
10206276,10206300,10213895,10213919
924876,924900,924936,924960
10206276,10206300,10213829,10213853
924776,924800,925019,925043
10206276,10206300,10213761,10213785
924776,924800,924938,924962
10206276,10206300,10213693,10213717
924776,924800,924878,924902
924651,924700,924969,925018
10206276,10206300,10213489,10213513
924626,924650,924965,924989
10206276,10206300,10213355,10213379
924551,924575,925073,925097
10206276,10206300,10213287,10213311
924551,924575,925031,925055
10206276,10206300,10213221,10213245
924551,924575,924950,924974
10206276,10206300,10213153,10213177
924551,924600,924869,924918
924551,924575,924788,924812
10206276,10206300,10213017,10213041
924526,924550,925069,925093
924526,924550,925027,925051
10206276,10206300,10212881,10212905
924526,924550,924946,924970
10206276,10206300,10212813,10212837
924526,924550,924865,924889
924526,924550,924784,924808
924451,924475,925075,925099
924451,924475,925033,925057
10206276,10206300,10212477,10212501
924451,924475,924952,924976
924451,924500,924790,924839
10206276,10206300,10211799,10211823
924451,924475,924532,924556
10206276,10206300,10211531,10211555
924376,924475,924796,924895
924376,924425,924457,924506
924276,924325,924738,924787
924201,924250,924981,925030
10206276,10206300,10210519,10210543
924201,924250,924663,924712
924176,924200,925079,925103
10206276,10206300,10210179,10210203
924176,924200,925016,925040
10206276,10206300,10210111,10210135
924176,924200,924935,924959
10206276,10206300,10209839,10209863
924176,924200,924875,924899
10206276,10206300,10209636,10209660
924176,924200,924773,924797
924176,924200,924617,924641
10206276,10206300,10209364,10209388
924176,924200,924536,924560
10206276,10206325,10209298,10209347
924176,924200,924455,924479
924176,924200,924374,924398
924176,924200,924311,924335
10206276,10206300,10209094,10209118
924151,924175,925012,925036
924151,924175,924931,924955
924151,924175,924769,924793
10206276,10206300,10208822,10208846
924151,924175,924307,924331
10206276,10206300,10208688,10208712
924126,924150,924486,924510
10206276,10206300,10208554,10208578
924101,924175,924563,924637
924076,924100,924517,924541
10206276,10206300,10208286,10208310
924051,924125,924831,924905
10206276,10206325,10208220,10208269
924051,924100,924411,924460
924001,924025,925024,925048
10206276,10206300,10208086,10208110
924001,924025,924943,924967
10206276,10206325,10208020,10208069
924001,924025,924862,924886
10206276,10206300,10207952,10207976
924001,924025,924781,924805
924001,924025,924625,924649
10206276,10206300,10207816,10207840
924001,924025,924523,924547
10206276,10206300,10207748,10207772
924001,924025,924442,924466
10206276,10206300,10207681,10207705
924001,924025,924361,924385
10206276,10206300,10207615,10207639
924001,924025,924319,924343
10206276,10206300,10207549,10207573
924001,924025,924163,924187
10206276,10206300,10207483,10207507
924001,924025,924082,924106
10206276,10206325,10207351,10207400
923951,923975,925079,925103
10206276,10206325,10207285,10207334
923951,923975,925016,925040
10206276,10206300,10207219,10207243
923951,923975,924935,924959
923951,923975,924875,924899
10206276,10206300,10207016,10207040
923951,923975,924617,924641
923951,923975,924536,924560
10206276,10206300,10206882,10206906
923951,923975,924455,924479
923951,923975,924374,924398
10206276,10206300,10206680,10206704
923951,923975,924155,924179
10206276,10206300,10206612,10206636
923951,923975,924095,924119
923951,923975,923993,924017
923926,923975,924748,924797
923851,923900,924673,924722
10206251,10206325,10218032,10218106
923826,923875,924966,925015
10206251,10206300,10217694,10217743
923826,923850,924627,924651
923826,923975,924186,924335
923776,923825,924658,924707
923776,923825,923836,923885
923751,923775,925074,925098
923751,923775,925032,925056
923751,923775,924870,924894
923751,923775,924789,924813
923751,923775,924531,924555
923751,923775,924450,924474
923751,923775,924369,924393
923751,923775,924090,924114
10206251,10206300,10212318,10212367
923751,923775,924009,924033
10206251,10206275,10212114,10212138
923726,923750,925130,925154
10206251,10206275,10211978,10212002
923726,923825,924926,925025
10206251,10206300,10211438,10211487
923701,923750,924583,924632
923676,923700,925080,925104
10206251,10206275,10210764,10210788
923676,923700,925017,925041
923676,923700,924936,924960
923676,923700,924774,924798
10206251,10206275,10210018,10210042
923676,923700,924618,924642
923676,923700,924375,924399
10206251,10206300,10209475,10209524
923676,923700,924312,924336
923676,923700,924156,924180
923676,923700,923994,924018
923676,923700,923952,923976
923676,923700,923817,923841
923676,923700,923736,923760
923651,923700,924512,924561
923626,923825,924046,924245
923601,923625,924462,924486
923576,923600,925019,925043
923576,923600,924938,924962
923576,923600,924878,924902
923576,923700,924776,924900
923576,923600,924620,924644
923576,923600,924539,924563
923576,923700,924356,924480
923576,923600,924314,924338
923576,923600,924158,924182
923576,923600,924098,924122
923576,923600,923954,923978
923576,923600,923819,923843
923576,923600,923738,923762
923576,923600,923678,923702
923526,923550,925011,925035
923526,923550,924930,924954
923526,923550,924768,924792
923526,923550,924612,924636
923526,923550,924306,924330
923526,923550,924150,924174
923526,923600,923946,924020
923526,923550,923811,923835
923526,923550,923730,923754
923476,923500,924799,924823
923476,923500,924460,924484
923476,923500,924379,924403
923476,923500,924019,924043
923476,923500,923599,923623
923426,923450,924329,924353
923426,923450,923969,923993
923426,923450,923549,923573
923351,923375,925022,925046
923351,923375,924941,924965
923351,923375,924860,924884
923351,923375,924779,924803
923351,923375,924623,924647
923351,923375,924521,924545
923351,923375,924440,924464
923351,923375,924359,924383
923351,923375,924317,924341
923351,923375,924161,924185
923351,923375,924080,924104
923351,923375,923999,924023
923351,923375,923957,923981
923351,923375,923822,923846
923351,923375,923741,923765
923351,923375,923660,923684
923351,923375,923579,923603
923351,923375,923537,923561
923351,923375,923456,923480
923301,923325,924327,924351
923301,923325,923967,923991
923301,923325,923547,923571
923301,923325,923424,923448
922151,922175,922324,922348
921901,921925,937963,937987
915576,915600,915606,915630
915276,915400,915642,915766
915251,915275,915599,915623
915251,915275,915569,915593
915226,915250,915568,915592
915201,915225,915603,915627
915201,915250,915573,915622
915201,915250,915231,915280
915076,915200,915454,915578
909551,909575,929341,929365
909551,909575,926247,926271
907901,907925,908281,908305
907151,907175,922196,922220
903726,903750,904485,904509
10206201,10206250,10218990,10219039
899751,900100,900114,900463
10206201,10206300,10218922,10219021
898851,898875,898895,898919
10206201,10206225,10218788,10218812
898801,898850,898867,898916
10206201,10206225,10218586,10218610
898751,898800,898861,898910
10206201,10206300,10218450,10218549
898726,898750,898880,898904
10206201,10206225,10218250,10218274
898701,898725,898899,898923
10206201,10206300,10218182,10218281
898701,898725,898833,898857
10206201,10206225,10218116,10218140
898701,898750,898789,898838
10206201,10206225,10218050,10218074
898701,898800,898745,898844
10206201,10206225,10217982,10218006
898551,898575,898879,898903
10206201,10206250,10217914,10217963
898551,898575,898813,898837
10206201,10206225,10217848,10217872
898551,898575,898769,898793
10206201,10206250,10217780,10217829
898551,898575,898725,898749
10206201,10206250,10217712,10217761
898551,898575,898681,898705
10206201,10206225,10217644,10217668
896726,896750,896807,896831
10206201,10206250,10217576,10217625
895251,895275,895649,895673
10206201,10206225,10217172,10217196
894226,894250,898509,898533
10206201,10206250,10217104,10217153
894201,894250,898877,898926
10206201,10206225,10217038,10217062
894201,894250,898811,898860
10206201,10206225,10216972,10216996
894201,894250,898767,898816
10206201,10206300,10216904,10217003
894201,894250,898723,898772
10206201,10206225,10216838,10216862
894201,894250,898679,898728
10206201,10206225,10216772,10216796
894201,894225,898549,898573
10206201,10206225,10216706,10216730
893951,893975,894102,894126
10206201,10206225,10216638,10216662
893951,893975,894037,894061
10206201,10206225,10216570,10216594
893826,893850,893893,893917
10206201,10206225,10216502,10216526
893801,893825,893846,893870
10206201,10206225,10216368,10216392
893726,893775,894057,894106
10206201,10206225,10216302,10216326
893701,893725,898552,898576
10206201,10206225,10216166,10216190
893701,893725,894011,894035
10206201,10206275,10216098,10216172
893701,893725,893946,893970
10206201,10206300,10216030,10216129
893676,893700,894007,894031
10206201,10206225,10215964,10215988
893651,893675,894110,894134
10206201,10206225,10215898,10215922
893651,893675,894045,894069
10206201,10206225,10215766,10215790
893651,893675,893714,893738
10206201,10206225,10215700,10215724
893626,893650,898868,898892
10206201,10206225,10215634,10215658
893626,893650,898802,898826
10206201,10206250,10215566,10215615
893626,893650,898758,898782
10206201,10206225,10215500,10215524
893626,893650,898714,898738
10206201,10206250,10215432,10215481
893626,893650,898584,898608
10206201,10206225,10215366,10215390
893626,893650,898540,898564
10206201,10206325,10215298,10215422
893626,893650,894192,894216
10206201,10206325,10215164,10215288
893601,893675,893909,893983
10206201,10206275,10214896,10214970
893551,893600,893792,893841
10206201,10206250,10214628,10214677
893501,893525,898879,898903
10206201,10206225,10214562,10214586
893501,893525,898813,898837
10206201,10206250,10214494,10214543
893501,893525,898769,898793
10206201,10206225,10214428,10214452
893501,893525,898725,898749
10206201,10206225,10214362,10214386
893501,893525,898681,898705
10206201,10206250,10214294,10214343
893501,893525,898551,898575
10206201,10206225,10214228,10214252
893501,893525,894203,894227
10206201,10206250,10214160,10214209
893501,893525,894010,894034
10206201,10206250,10214092,10214141
893501,893525,893945,893969
10206201,10206250,10214024,10214073
893501,893525,893899,893923
10206201,10206250,10213956,10214005
893501,893550,893832,893881
10206201,10206225,10213822,10213846
893501,893525,893679,893703
10206201,10206250,10213754,10213803
893501,893525,893637,893661
10206201,10206250,10213686,10213735
893501,893525,893591,893615
10206201,10206250,10213618,10213667
893501,893550,893546,893595
10206201,10206250,10213280,10213329
893426,893450,894108,894132
10206201,10206225,10213214,10213238
893426,893500,894043,894117
10206201,10206250,10213146,10213195
893426,893450,893957,893981
10206201,10206300,10213010,10213109
893426,893450,893649,893673
10206201,10206250,10212942,10212991
893401,893425,893997,894021
10206201,10206300,10212874,10212973
893401,893600,893687,893886
10206201,10206225,10212740,10212764
893376,893400,893683,893707
10206201,10206225,10212606,10212630
893326,893350,898877,898901
10206201,10206300,10212538,10212637
893326,893350,898811,898835
10206201,10206300,10212470,10212569
893326,893350,898767,898791
10206201,10206225,10212404,10212428
893326,893350,898723,898747
10206201,10206250,10212336,10212385
893326,893350,898679,898703
10206201,10206225,10212268,10212292
893326,893350,898549,898573
10206201,10206225,10212200,10212224
893326,893350,894201,894225
10206201,10206225,10212064,10212088
